,id,old_id,order,page_number,entry,gloss,created_at,updated_at,created_by,updated_by,lexicon_id,extra_data
197,2420,0198,1980,112,2. bhāu-,"to shine, glisten",2015-04-16 08:02:52,2015-04-16 08:02:52,loader,loader,1,
198,2421,0199,1990,112-13,"1. b(h)e, and b(h)eg̑h","beside, outside, without",2015-04-16 08:02:52,2015-04-16 08:02:52,loader,loader,1,
199,2422,0200,2000,113,"2. bhē̆, bhō̆",(emphatic particle),2015-04-16 08:02:52,2015-04-16 08:02:52,loader,loader,1,
200,2423,0201,2010,113,"bhē-, bhō-","to warm, <b>bake</b>, roast, fry",2015-04-16 08:02:52,2015-04-16 08:02:52,loader,loader,1,
201,2424,0202,2020,113,"bhebhru-, bhebhro-",glittering; bright brown,2015-04-16 08:02:54,2015-04-16 08:02:54,loader,loader,1,
202,2425,0203,2030,113-14,1. bhedh-,"to dig, stab, pierce, <b>embed</b>",2015-04-16 08:02:54,2015-04-16 08:02:54,loader,loader,1,
203,2426,0204,2040,114,2. bhedh-,"to flex, bend, crook",2015-04-16 08:02:55,2015-04-16 08:02:55,loader,loader,1,
204,2427,0205,2050,114-15,"bheg-, bheng-","to <b>bang</b>, break, smash",2015-04-16 08:02:57,2015-04-16 08:02:57,loader,loader,1,
205,2428,0206,2060,115,bhēgh- : bhōgh-,"to resist, dispute",2015-04-16 08:02:59,2015-04-16 08:02:59,loader,loader,1,
206,2429,0207,2070,116,bheg<sup>u̯</sup>-,"to flee, run away",2015-04-16 08:02:59,2015-04-16 08:02:59,loader,loader,1,
207,2430,0208,2080,116,bhei-,<b>bee</b> (insect),2015-04-16 08:03:00,2015-04-16 08:03:00,loader,loader,1,
208,2431,0209,2090,116-17,bheid-,"to <b>bite</b>, prick, pierce, split",2015-04-16 08:03:01,2015-04-16 08:03:01,loader,loader,1,
209,2432,0210,2100,117,1. bheidh-,"to force; advise, <b>confide</b>, encourage",2015-04-16 08:03:06,2015-04-16 08:03:06,loader,loader,1,
210,2433,0211,2110,117,2. bheidh-,"to bind, plait",2015-04-16 08:03:13,2015-04-16 08:03:13,loader,loader,1,
211,2434,0212,2120,117-18,"bhei(ə)-, bhī-",to hit,2015-04-16 08:03:13,2015-04-16 08:03:13,loader,loader,1,
212,2435,0213,2130,118,bheig<sup>u̯</sup>-,"to shine, glitter?",2015-04-16 08:03:14,2015-04-16 08:03:14,loader,loader,1,
213,2436,0214,2140,118-20,"1. bhel-, Balto-Slavic also bhelə-",glittering white,2015-04-16 08:03:14,2015-04-16 08:03:14,loader,loader,1,
214,2437,0215,2150,120,2. bhel-,henbane,2015-04-16 08:03:15,2015-04-16 08:03:15,loader,loader,1,
215,2438,0216,2160,120-22,"3. bhel-, bhlē-","to grow, spread, swell, <b>inflate</b>",2015-04-16 08:03:15,2015-04-16 08:03:15,loader,loader,1,
216,2439,0217,2170,122,"4. bhel-, and bhlē-, bhlō-, bhlə-","leaf, <b>foil</b>, <b>blade</b>; <b>bloom</b>",2015-04-16 08:03:30,2015-04-16 08:03:30,loader,loader,1,
217,2440,0218,2180,122-23,"5. bhel-,  chiefly with suffixes: bh<sub>e</sub>ləg̑-, bh<sub>e</sub>lə-n-g̑-, bheleg̑-, bhl̥k̑-","<b>balk</b>, beam, rafter",2015-04-16 08:03:39,2015-04-16 08:03:39,loader,loader,1,
218,2441,0219,2190,123-24,6. bhel-,"to speak, <b>bell</b>, <b>bellow</b>, resound",2015-04-16 08:03:41,2015-04-16 08:03:41,loader,loader,1,
219,2442,0220,2200,124,bh(e)lāg-,"weak, silly, ridiculous",2015-04-16 08:03:41,2015-04-16 08:03:41,loader,loader,1,
220,2443,0221,2210,124,bheld-,"to hit, poke",2015-04-16 08:03:41,2015-04-16 08:03:41,loader,loader,1,
221,2444,0222,2220,124-25,bheleg-,"to shine, glisten",2015-04-16 08:03:42,2015-04-16 08:03:42,loader,loader,1,
222,2445,0223,2230,125,bheleu-,"to hit, weaken; ill, weak",2015-04-16 08:03:49,2015-04-16 08:03:49,loader,loader,1,
223,2446,0224,2240,125-26,bhelg̑h-,"to swell, <b>bulge</b>, <b>billow</b>",2015-04-16 08:03:50,2015-04-16 08:03:50,loader,loader,1,
224,2447,0225,2250,126,bhen-,"to hit, wound",2015-04-16 08:03:52,2015-04-16 08:03:52,loader,loader,1,
225,2448,0226,2260,126-27,bhend-,"to sing, rejoice",2015-04-16 08:03:53,2015-04-16 08:03:53,loader,loader,1,
226,2449,0227,2270,127,bhendh-,"to tie, <b>bind</b>",2015-04-16 08:03:53,2015-04-16 08:03:53,loader,loader,1,
227,2450,0228,2280,127-28,"bheng̑h-, bhn̥g̑h-, adj. bhn̥g̑hú-s","fat, thick, dense",2015-04-16 08:03:58,2015-04-16 08:03:58,loader,loader,1,
228,2451,0229,2290,128-32,1. bher-,"to <b>bear</b>, bring, carry",2015-04-16 08:03:59,2015-04-16 08:03:59,loader,loader,1,
229,2452,0230,2300,132-33,2. bher-,"to boil, swell, well up",2015-04-16 08:04:11,2015-04-16 08:04:11,loader,loader,1,
230,2453,0231,2310,133-35,3. bher-,"to <b>bore</b>, cut, scrape, use sharp tool",2015-04-16 08:04:15,2015-04-16 08:04:15,loader,loader,1,
231,2454,0232,2320,135-36,4. bher-,"to hum, buzz",2015-04-16 08:04:18,2015-04-16 08:04:18,loader,loader,1,
232,2455,0233,2330,136-37,5. bher-,shining; bright <b>brown</b>,2015-04-16 08:04:18,2015-04-16 08:04:18,loader,loader,1,
233,2456,0234,2340,137,6. bher-,"to cook, bake, <b>fry</b>, roast",2015-04-16 08:04:20,2015-04-16 08:04:20,loader,loader,1,
234,2457,0235,2350,137-38,7. bher-,"to plait, weave",2015-04-16 08:04:22,2015-04-16 08:04:22,loader,loader,1,
235,2458,0236,2360,138,"bheredh-, bhṛdho-",to cut; <b>board</b>,2015-04-16 08:04:22,2015-04-16 08:04:22,loader,loader,1,
236,2459,0237,2370,138-39,bhereg-,"(onomatopoeic: to <b>bark</b>, cry, roar, etc.)",2015-04-16 08:04:25,2015-04-16 08:04:25,loader,loader,1,
237,2460,0238,2380,139-40,"bherəg̑-, bhrēg̑-","to shine; <b>bright</b>, white",2015-04-16 08:04:25,2015-04-16 08:04:25,loader,loader,1,
238,2461,0239,2390,140-41,"bhereg̑h-, bherg̑hos-","high, noble; <b>barrow</b>, mountain",2015-04-16 08:04:28,2015-04-16 08:04:28,loader,loader,1,
239,2462,0240,2400,141-42,"bherək̑-, bhrēk̑-","to shine, glitter",2015-04-16 08:04:37,2015-04-16 08:04:37,loader,loader,1,
240,2463,0241,2410,142,1. bherem-,"to stand out; <b>brim</b>, edge, hem",2015-04-16 08:04:39,2015-04-16 08:04:39,loader,loader,1,
241,2464,0242,2420,142-43,2. bherem-,"to hum, buzz, drone",2015-04-16 08:04:40,2015-04-16 08:04:40,loader,loader,1,
242,2465,0243,2430,143,bheres-,"quick, <b>festinate</b>",2015-04-16 08:04:41,2015-04-16 08:04:41,loader,loader,1,
243,2466,0244,2440,143-45,bh(e)reu- : bh(e)rū̆-,"to <b>brew</b>, boil, surge, be wild",2015-04-16 08:04:41,2015-04-16 08:04:41,loader,loader,1,
244,2467,0245,2450,145,bherg̑h-,"to keep, hide, <b>bury</b>",2015-04-16 08:04:51,2015-04-16 08:04:51,loader,loader,1,
245,2468,0246,2460,145,"bh<sub>e</sub>rug-, bhrug-, bhorg-",throat,2015-04-16 08:04:53,2015-04-16 08:04:53,loader,loader,1,
246,2469,0247,2470,145-46,1. bhes-,"to spread, smear, rub on",2015-04-16 08:04:53,2015-04-16 08:04:53,loader,loader,1,
247,2470,0248,2480,146,2. bhes-,"to blow, breathe",2015-04-16 08:04:54,2015-04-16 08:04:54,loader,loader,1,
248,2471,0249,2490,146-50,"bheu-, bheu̯ə-, bhu̯ā-, bhu̯ē- : bhō̆u- : bhū-","to <b>be</b>, exist; grow, prosper",2015-04-16 08:04:55,2015-04-16 08:04:55,loader,loader,1,
249,2472,0250,2500,150-52,"bheudh-, nasalized bhu-n-dh-","to awaken, be aware",2015-04-16 08:05:07,2015-04-16 08:05:07,loader,loader,1,
250,2473,0251,2510,152,1. bheug-,"to flee, escape, seek <b>refuge</b>",2015-04-16 08:05:11,2015-04-16 08:05:11,loader,loader,1,
251,2474,0252,2520,152,"2. bheug-, bheugh-","to free, put away",2015-04-16 08:05:13,2015-04-16 08:05:13,loader,loader,1,
252,2475,0253,2530,152-53,"3. bheug-, bheugh-","to <b>bow</b>, flex, bend, crook",2015-04-16 08:05:13,2015-04-16 08:05:13,loader,loader,1,
253,2476,0254,2540,153,4. bheug-,to enjoy,2015-04-16 08:05:18,2015-04-16 08:05:18,loader,loader,1,
254,2477,0255,2550,153,bhidh-,"pot, vat, cauldron",2015-04-16 08:05:18,2015-04-16 08:05:18,loader,loader,1,
255,2478,0256,2560,153-54,"bhili-, bhilo-","good, friendly, harmonious",2015-04-16 08:05:18,2015-04-16 08:05:18,loader,loader,1,
256,2479,0257,2570,154,bhlag̑-,"to hit, <b>flog</b>, <b>flail</b>",2015-04-16 08:05:19,2015-04-16 08:05:19,loader,loader,1,
257,2480,0258,2580,154,bhlagh-men-,"priest, <b>flamen</b>, wizard",2015-04-16 08:05:20,2015-04-16 08:05:20,loader,loader,1,
258,2481,0259,2590,154-55,bhlē-,"to <b>bleat</b>, weep, howl",2015-04-16 08:05:20,2015-04-16 08:05:20,loader,loader,1,
259,2482,0260,2600,155,"bhlē̆d-, bhl̥d-","to boil, bubble up; boast, chatter",2015-04-16 08:05:21,2015-04-16 08:05:21,loader,loader,1,
260,2483,0261,2610,155,bhleg<sup>u̯</sup>-,"to swell, become bloated",2015-04-16 08:05:21,2015-04-16 08:05:21,loader,loader,1,
261,2484,0262,2620,155-56,1. bhlē̆i- : bhləi- : bhlī-,"to shine, glitter",2015-04-16 08:05:22,2015-04-16 08:05:22,loader,loader,1,
262,2485,0263,2630,156,2. bhlei-,"to swell, burst, blow up",2015-04-16 08:05:23,2015-04-16 08:05:23,loader,loader,1,
263,2486,0264,2640,156-57,"bhlē̆ig̑-, bhlīg̑-","to shine, glitter",2015-04-16 08:05:24,2015-04-16 08:05:24,loader,loader,1,
264,2487,0265,2650,157,bhleiq-,"to shine, glitter",2015-04-16 08:05:24,2015-04-16 08:05:24,loader,loader,1,
265,2488,0266,2660,157-58,bhlendh-,"dim, pale, <b>blond</b>, reddish",2015-04-16 08:05:24,2015-04-16 08:05:24,loader,loader,1,
266,2489,0267,2670,158,bhles-,"to shine, glitter",2015-04-16 08:05:27,2015-04-16 08:05:27,loader,loader,1,
267,2490,0268,2680,158-59,bhleu-,"to <b>bloat</b>, swell, blow up; flow",2015-04-16 08:05:28,2015-04-16 08:05:28,loader,loader,1,
268,2491,0269,2690,159,1. bhlēu- : bhləu- : bhlū-,"to shine, glitter",2015-04-16 08:05:31,2015-04-16 08:05:31,loader,loader,1,
269,2492,0270,2700,159,2. bhlēu- : bhləu- : bhlū-,"bad, weak, miserable",2015-04-16 08:05:32,2015-04-16 08:05:32,loader,loader,1,
270,2493,0271,2710,159-60,bhleu-(k-),to burn,2015-04-16 08:05:32,2015-04-16 08:05:32,loader,loader,1,
271,2494,0272,2720,160,bhlē-u̯o-s,"a light color (<b>blue</b>, yellow)",2015-04-16 08:05:33,2015-04-16 08:05:33,loader,loader,1,
272,2495,0273,2730,160,bhleus-,"mild, weak",2015-04-16 08:05:35,2015-04-16 08:05:35,loader,loader,1,
273,2496,0274,2740,160,bhləido-s,"pale, light",2015-04-16 08:05:35,2015-04-16 08:05:35,loader,loader,1,
274,2497,0275,2750,160-61,bhlīg̑- : *bhlēig-,"to hit, strike, <b>inflict</b>",2015-04-16 08:05:35,2015-04-16 08:05:35,loader,loader,1,
275,2498,0276,2760,161,bhlō̆k-,"<b>flock</b>, tow, wool; cloth?",2015-04-16 08:05:35,2015-04-16 08:05:35,loader,loader,1,
276,2499,0277,2770,161,bhlos-q-,"(onomatopoeic: to bark, cry, roar, etc.)",2015-04-16 08:05:35,2015-04-16 08:05:35,loader,loader,1,
277,2500,0278,2780,161,bhog-,"<b>beck</b>, flowing water",2015-04-16 08:05:35,2015-04-16 08:05:35,loader,loader,1,
278,2501,0279,2790,161,"bhō̆gh-, or bhā̆gh-","bog, swamp, lowland",2015-04-16 08:05:36,2015-04-16 08:05:36,loader,loader,1,
279,2502,0280,2800,161-62,"bhōi- : bhəi- : bhī-, bhii̯ə-","to fear, be afraid",2015-04-16 08:05:36,2015-04-16 08:05:36,loader,loader,1,
280,2503,0281,2810,162,bhok-,to burn?,2015-04-16 08:05:37,2015-04-16 08:05:37,loader,loader,1,
281,2504,0282,2820,162,bholo-,"mist, smoke, steam?",2015-04-16 08:05:37,2015-04-16 08:05:37,loader,loader,1,
282,2505,0283,2830,163,bhorg<sup>u̯</sup>o-s,"gruff, unfriendly",2015-04-16 08:05:37,2015-04-16 08:05:37,loader,loader,1,
283,2506,0284,2840,163,bhoso-s,"<b>bare</b>, naked",2015-04-16 08:05:37,2015-04-16 08:05:37,loader,loader,1,
284,2507,0285,2850,163,bhoudhi-,victory,2015-04-16 08:05:39,2015-04-16 08:05:39,loader,loader,1,
285,2508,0286,2860,163,bhouk<sup>u̯</sup>os,a buzzing insect,2015-04-16 08:05:39,2015-04-16 08:05:39,loader,loader,1,
286,2509,0287,2870,163,"bhrag-, better bhrə-g-","to scent, smell",2015-04-16 08:05:39,2015-04-16 08:05:39,loader,loader,1,
287,2510,0288,2880,163-64,bhrā́ter-,"<b>brother</b>, family member",2015-04-16 08:05:40,2015-04-16 08:05:40,loader,loader,1,
288,2511,0289,2890,164,bhred(h?)-,"to wade, wander",2015-04-16 08:05:42,2015-04-16 08:05:42,loader,loader,1,
289,2512,0290,2900,165,1. bhreg̑-,to <b>break</b>,2015-04-16 08:05:42,2015-04-16 08:05:42,loader,loader,1,
290,2513,0291,2910,166,2. bhreg̑-,to stick up,2015-04-16 08:05:48,2015-04-16 08:05:48,loader,loader,1,
291,2514,0292,2920,166-67,"bhrēi-, bhrī̆-","to <b>fray</b>, pierce, cut with sharp tool",2015-04-16 08:05:48,2015-04-16 08:05:48,loader,loader,1,
292,2515,0293,2930,167,bhren-,"to bulge, stick out; edge, <b>brink</b>",2015-04-16 08:05:50,2015-04-16 08:05:50,loader,loader,1,
293,2516,0294,2940,167-68,bhrendh-,"to sprout, swell up",2015-04-16 08:05:51,2015-04-16 08:05:51,loader,loader,1,
294,2517,0295,2950,168,"bhrenk-, bhronk-",to <b>bring</b>,2015-04-16 08:05:51,2015-04-16 08:05:51,loader,loader,1,
295,2518,0296,2960,168,bhre(n)k̑-,"to err, be ensnared",2015-04-16 08:05:52,2015-04-16 08:05:52,loader,loader,1,
296,2519,0297,2970,168-69,bhren-to-s,"deer, horned animal",2015-04-16 08:05:52,2015-04-16 08:05:52,loader,loader,1,
297,2520,0298,2980,169,bhres-,"to <b>burst</b>, break",2015-04-16 08:05:52,2015-04-16 08:05:52,loader,loader,1,
298,2521,0299,2990,169,"bhreu-, bhreu-d-","to swell, sprout",2015-04-16 08:05:52,2015-04-16 08:05:52,loader,loader,1,
299,2522,0300,3000,169,"1. bhrē̆u-, bhrū̆-","to break, cut, pierce",2015-04-16 08:05:52,2015-04-16 08:05:52,loader,loader,1,
300,2523,0301,3010,170,"2. bhrēu-, bhrū-",edge,2015-04-16 08:05:53,2015-04-16 08:05:53,loader,loader,1,
301,2524,0302,3020,170,bhreu-k̑-,"to strike, throw",2015-04-16 08:05:53,2015-04-16 08:05:53,loader,loader,1,
302,2525,0303,3030,170-71,1. bhreu-s-,"to swell, sprout",2015-04-16 08:05:53,2015-04-16 08:05:53,loader,loader,1,
303,2526,0304,3040,171,2. bhreu-s-,"to <b>bruise</b>, break to pieces",2015-04-16 08:05:54,2015-04-16 08:05:54,loader,loader,1,
304,2527,0305,3050,171-72,"3. bhreus-, bhrū̆s-","to boil, sound, etc.",2015-04-16 08:05:55,2015-04-16 08:05:55,loader,loader,1,
305,2528,0306,3060,172,"bhroisqo-, bhrisqo-",bitter,2015-04-16 08:05:55,2015-04-16 08:05:55,loader,loader,1,
306,2529,0307,3070,172-73,1. bhrū-,"<b>brow</b>, eyebrow",2015-04-16 08:05:55,2015-04-16 08:05:55,loader,loader,1,
307,2530,0308,3080,173,"2. bhrū-, bhrēu-","beam, <b>bridge</b>",2015-04-16 08:05:56,2015-04-16 08:05:56,loader,loader,1,
308,2531,0309,3090,173,bhrūg-,"<b>fruit</b>; to <b>brook</b>, enjoy",2015-04-16 08:05:56,2015-04-16 08:05:56,loader,loader,1,
309,2532,0310,3100,174,bhrugh-no-,twig,2015-04-16 08:05:58,2015-04-16 08:05:58,loader,loader,1,
310,2533,0311,3110,174,bhudh-m(e)n,"base, ground, <b>bottom</b>, <b>fundament</b>",2015-04-16 08:05:58,2015-04-16 08:05:58,loader,loader,1,
311,2534,0312,3120,174,"bhū̆g̑o-s, familiar form bhukko-s","<b>buck</b>, goat",2015-04-16 08:05:59,2015-04-16 08:05:59,loader,loader,1,
312,2535,0313,3130,175,dā-,fluid; river; to flow,2015-04-16 08:06:01,2015-04-16 08:06:01,loader,loader,1,
313,2536,0314,3140,175-79,"dā : də-, and dāi- : dəi-, dī̆-","to share, divide",2015-04-16 08:06:01,2015-04-16 08:06:01,loader,loader,1,
314,2537,0315,3150,179,"dāiu̯ēr, genitive daiu̯rés",brother-in-law,2015-04-16 08:06:06,2015-04-16 08:06:06,loader,loader,1,
315,2538,0316,3160,179,dak̑ru-,<b>tear</b> (from the eye),2015-04-16 08:06:06,2015-04-16 08:06:06,loader,loader,1,
316,2539,0317,3170,179-81,"dāu-, dəu-, dū̆-","to burn, injure, torment",2015-04-16 08:06:07,2015-04-16 08:06:07,loader,loader,1,
317,2540,0318,3180,181,*dəg̑h-mó-,slanting,2015-04-16 08:06:07,2015-04-16 08:06:07,loader,loader,1,
318,2541,0319,3190,181-83,"de-, do-",I-deictic; here,2015-04-16 08:06:07,2015-04-16 08:06:07,loader,loader,1,
319,2542,0320,3200,183,"dē- : də-, and dēi-, dī-","to tie, bind",2015-04-16 08:06:09,2015-04-16 08:06:09,loader,loader,1,
320,2543,0321,3210,183,dēg-,"to <b>take</b>, grab, pack?",2015-04-16 08:06:10,2015-04-16 08:06:10,loader,loader,1,
321,2544,0322,3220,183-87,"1. dei-, dei̯ə-, dī-, di̯ā-","to shine, glitter; day, sun; god, <b>deity</b>",2015-04-16 08:06:11,2015-04-16 08:06:11,loader,loader,1,
322,2545,0323,3230,187,"2. dei̯ə-, di̯ā-, di̯ə-, dī-","to move, spin, swing",2015-04-16 08:06:17,2015-04-16 08:06:17,loader,loader,1,
323,2546,0324,3240,187-88,deig̑h-,"to itch, prick; <b>tick</b>",2015-04-16 08:06:17,2015-04-16 08:06:17,loader,loader,1,
324,2547,0325,3250,188-89,deik̑-,"to <b>teach</b>, show",2015-04-16 08:06:17,2015-04-16 08:06:17,loader,loader,1,
325,2548,0326,3260,189-91,1. dek̑-,to take,2015-04-16 08:06:25,2015-04-16 08:06:25,loader,loader,1,
326,2549,0327,3270,191,"2. dek̑- : dok̑-, dēk̑-","to tear, rip to pieces",2015-04-16 08:06:30,2015-04-16 08:06:30,loader,loader,1,
327,2550,0328,3280,191-92,"dek̑m̥, dek̑m̥-t, dek̑u-","<b>ten</b>, <b>decade</b>",2015-04-16 08:06:31,2015-04-16 08:06:31,loader,loader,1,
328,2551,0329,3290,193,1. del-,"to <b>tell</b>, count, calculate",2015-04-16 08:06:40,2015-04-16 08:06:40,loader,loader,1,
329,2552,0330,3300,193-94,2. del-,"to shake, totter",2015-04-16 08:06:41,2015-04-16 08:06:41,loader,loader,1,
330,2553,0331,3310,194-96,"3. del-, dol-, delə-","to split, divide",2015-04-16 08:06:41,2015-04-16 08:06:41,loader,loader,1,
331,2554,0332,3320,196,4. del-,"to rain, dribble",2015-04-16 08:06:43,2015-04-16 08:06:43,loader,loader,1,
332,2555,0333,3330,196-97,5. del-,<b>long</b>,2015-04-16 08:06:43,2015-04-16 08:06:43,loader,loader,1,
333,2556,0334,3340,198-99,"dem-, demə-","to build, <b>timber</b>; house, <b>domicile</b>",2015-04-16 08:06:46,2015-04-16 08:06:46,loader,loader,1,
334,2557,0335,3350,199-200,"demə-, domə-, d<sub>o</sub>mə-",to <b>tame</b>,2015-04-16 08:06:50,2015-04-16 08:06:50,loader,loader,1,
335,2558,0336,3360,201,demel-,worm?,2015-04-16 08:06:52,2015-04-16 08:06:52,loader,loader,1,
336,2559,0337,3370,201,denk̑-,to bite,2015-04-16 08:06:52,2015-04-16 08:06:52,loader,loader,1,
337,2560,0338,3380,201-2,1. dens-,to learn; mental power,2015-04-16 08:06:53,2015-04-16 08:06:53,loader,loader,1,
338,2561,0339,3390,202-3,2. dens-,<b>dense</b>,2015-04-16 08:06:53,2015-04-16 08:06:53,loader,loader,1,
339,2562,0340,3400,203,deph-,"to push, stamp, thrust",2015-04-16 08:06:53,2015-04-16 08:06:53,loader,loader,1,
340,2563,0341,3410,203,"1. der- : dōr-, d<sub>e</sub>r-, or dōr- : dər-",hand span,2015-04-16 08:06:54,2015-04-16 08:06:54,loader,loader,1,
341,2564,0342,3420,203-4,"2. der-, reduplicated der-der-, dr̥d<sub>o</sub>r-, broken reduplication dor-d-, dr̥-d-","(onomatopoeic: to mutter, grumble)",2015-04-16 08:06:55,2015-04-16 08:06:55,loader,loader,1,
342,2565,0343,3430,204-6,"3. der-, drā-, dreb-, drem-, dreu-","to run, <b>trip</b>, <b>tread</b>, <b>tramp</b>",2015-04-16 08:06:55,2015-04-16 08:06:55,loader,loader,1,
343,2566,0344,3440,206-11,"4. der-, heavy-base derə-, drē-","to cut, skin, split, <b>tear</b>",2015-04-16 08:06:58,2015-04-16 08:06:58,loader,loader,1,
344,2567,0345,3450,211-12,derbh-,"to wind, put together",2015-04-16 08:07:00,2015-04-16 08:07:00,loader,loader,1,
345,2568,0346,3460,212,der(ep)-,to see?,2015-04-16 08:07:01,2015-04-16 08:07:01,loader,loader,1,
346,2569,0347,3470,212,"derə-, drā-",to work,2015-04-16 08:07:01,2015-04-16 08:07:01,loader,loader,1,
347,2570,0348,3480,212-13,dergh-,to grasp,2015-04-16 08:07:01,2015-04-16 08:07:01,loader,loader,1,
348,2571,0349,3490,213,derk̑-,to look,2015-04-16 08:07:01,2015-04-16 08:07:01,loader,loader,1,
349,2572,0350,3500,214-17,"deru-, dō̆ru-, dr(e)u-, drou-, dreu̯ə- : drū-","firm, solid; <b>tree</b>, wood",2015-04-16 08:07:03,2015-04-16 08:07:03,loader,loader,1,
350,2573,0351,3510,217,"des-, dēs-",to find,2015-04-16 08:07:09,2015-04-16 08:07:09,loader,loader,1,
351,2574,0352,3520,217-18,1. deu-,"to sink in, plunge into",2015-04-16 08:07:09,2015-04-16 08:07:09,loader,loader,1,
352,2575,0353,3530,218-19,"2. deu-, or dou- : du-","to worship, venerate; mighty",2015-04-16 08:07:09,2015-04-16 08:07:09,loader,loader,1,
353,2576,0354,3540,219-20,"3. deu-, deu̯ə-, du̯ā-, dū-","to pass, move forward",2015-04-16 08:07:12,2015-04-16 08:07:12,loader,loader,1,
354,2577,0355,3550,220-21,deuk-,"to <b>tug</b>, pull, drag, <b>tow</b>",2015-04-16 08:07:13,2015-04-16 08:07:13,loader,loader,1,
355,2578,0356,3560,221-22,deup- : kteup-?,(onomotopoeic: dull thud),2015-04-16 08:07:18,2015-04-16 08:07:18,loader,loader,1,
356,2579,0357,3570,222,dəg̑h-mó-s,slanting,2015-04-16 08:07:18,2015-04-16 08:07:18,loader,loader,1,
357,2580,0358,3580,222,digh-,goat,2015-04-16 08:07:18,2015-04-16 08:07:18,loader,loader,1,
358,2581,0359,3590,222,"dī̆p-ro-, dī̆p-<sub>e</sub>rā",sacrificial animal,2015-04-16 08:07:19,2015-04-16 08:07:19,loader,loader,1,
359,2582,0360,3600,222,dl̥kú-,"sweet, <b>dulcet</b>",2015-04-16 08:07:19,2015-04-16 08:07:19,loader,loader,1,
360,2583,0361,3610,223,"dn̥g̑hū, dn̥g̑hu̯ā",<b>tongue</b>,2015-04-16 08:07:19,2015-04-16 08:07:19,loader,loader,1,
361,2584,0362,3620,223-26,"dō- : də-, also dō-u- : dəu- : du-","to give, <b>donate</b>",2015-04-16 08:07:21,2015-04-16 08:07:21,loader,loader,1,
362,2585,0363,3630,226,dous-,arm,2015-04-16 08:07:25,2015-04-16 08:07:25,loader,loader,1,
363,2586,0364,3640,226,"drē- : drə-, extended dr-ē̆m-",to sleep,2015-04-16 08:07:25,2015-04-16 08:07:25,loader,loader,1,
364,2587,0365,3650,226-27,dreg̑h-,"vexed, displeased, unwilling",2015-04-16 08:07:25,2015-04-16 08:07:25,loader,loader,1,
365,2588,0366,3660,227,"dumb-, dumbh-?","tail, penis",2015-04-16 08:07:25,2015-04-16 08:07:25,loader,loader,1,
366,2589,0367,3670,227,dus-,"bad, foul, evil",2015-04-16 08:07:25,2015-04-16 08:07:25,loader,loader,1,
367,2590,0368,3680,227-28,du̯ei-,to fear,2015-04-16 08:07:26,2015-04-16 08:07:26,loader,loader,1,
368,2591,0369,3690,228-32,du̯ō(u),"<b>two</b>, <b>duo</b>",2015-04-16 08:07:26,2015-04-16 08:07:26,loader,loader,1,
369,2592,0370,3700,233,"1. dhā̆bh-, nasalized dhamb(h)-","to be speechless, astonished; to <b>dab</b>, be touched, affected",2015-04-16 08:07:37,2015-04-16 08:07:37,loader,loader,1,
370,2593,0371,3710,233-34,2. dhabh-,"to fix, suit; proper",2015-04-16 08:07:37,2015-04-16 08:07:37,loader,loader,1,
371,2594,0372,3720,234,dhā̆l-,"to bloom, be green",2015-04-16 08:07:38,2015-04-16 08:07:38,loader,loader,1,
372,2595,0373,3730,234,"dhanu-, or dhonu-",(type of tree),2015-04-16 08:07:38,2015-04-16 08:07:38,loader,loader,1,
373,2596,0374,3740,235,dhau-,"to press, strangle",2015-04-16 08:07:38,2015-04-16 08:07:38,loader,loader,1,
374,2597,0375,3750,235,"1. dhē-, reduplicated dhē-dh(ē)-",older family member (nursery word),2015-04-16 08:07:39,2015-04-16 08:07:39,loader,loader,1,
375,2598,0376,3760,235-39,2. dhē-,"to <b>do</b>, put, place, set",2015-04-16 08:07:39,2015-04-16 08:07:39,loader,loader,1,
